nbfc_id,layer,quarter,period_end,sector,loan_outstanding_cr,gnpa_pct,gnpa_amount_cr,nnpa_pct,nnpa_amount_cr,pcr,crar_pct,roa_pct
NBFC035,Middle Layer,FY24Q4,2024-03-31,Retail (Personal/Unsecured),30489.58,3.68,1122.02,0.994,303.07,0.73,26.66,3.825
NBFC035,Middle Layer,FY24Q4,2024-03-31,Retail (Vehicle),34845.23,2.375,827.57,0.622,216.74,0.738,28.84,3.445
NBFC035,Middle Layer,FY24Q4,2024-03-31,Wholesale/Corporate,21778.27,2.602,566.67,0.703,153.1,0.73,28.21,3.081
NBFC035,Middle Layer,FY25Q2,2024-09-30,Infrastructure,18615.24,2.591,482.32,0.622,115.79,0.76,24.12,2.819
NBFC035,Middle Layer,FY25Q2,2024-09-30,MSME,37230.47,3.79,1411.03,0.91,338.8,0.76,24.59,3.334
NBFC035,Middle Layer,FY25Q2,2024-09-30,Microfinance,27922.85,6.596,1841.79,1.583,442.02,0.76,23.66,2.408
NBFC035,Middle Layer,FY25Q2,2024-09-30,Retail (Gold),23269.04,1.004,233.62,0.241,56.08,0.76,24.25,2.401
NBFC035,Middle Layer,FY25Q2,2024-09-30,Retail (Housing),32576.66,1.641,534.58,0.394,128.35,0.76,24.97,3.257
NBFC035,Middle Layer,FY25Q2,2024-09-30,Retail (Vehicle),37230.47,3.144,1170.53,0.755,281.09,0.76,24.93,2.467
NBFC035,Middle Layer,FY25Q2,2024-09-30,Wholesale/Corporate,23269.04,3.37,784.17,0.809,188.25,0.76,27.34,3.1685
NBFC035,Middle Layer,FY25Q4,2025-03-31,Infrastructure,19807.85,2.406,476.58,0.505,100.03,0.79,26.07,2.557
NBFC035,Middle Layer,FY25Q4,2025-03-31,MSME,39615.71,3.429,1358.42,0.72,285.23,0.79,23.18,2.695
NBFC035,Middle Layer,FY25Q4,2025-03-31,Microfinance,29711.78,5.594,1662.08,1.175,349.11,0.79,28.51,3.19
NBFC035,Middle Layer,FY25Q4,2025-03-31,Retail (Gold),24759.82,0.937,232.0,0.197,48.78,0.79,25.0,3.21
NBFC035,Middle Layer,FY25Q4,2025-03-31,Retail (Housing),34663.75,1.52,526.89,0.319,110.58,0.79,24.02,2.806
NBFC035,Middle Layer,FY25Q4,2025-03-31,Retail (Personal/Unsecured),34663.75,4.66,1615.33,0.979,339.36,0.79,28.31,3.121
NBFC035,Middle Layer,FY25Q4,2025-03-31,Retail (Vehicle),39615.71,2.833,1122.31,0.595,235.71,0.79,22.94,2.623
NBFC035,Middle Layer,FY25Q4,2025-03-31,Wholesale/Corporate,24759.82,3.07,760.13,0.645,159.7,0.79,25.45,2.91
NBFC036,Middle Layer,FY21Q4,2021-03-31,Infrastructure,6477.71,5.266,341.12,2.37,153.52,0.55,27.16,1.396
NBFC036,Middle Layer,FY21Q4,2021-03-31,MSME,12955.42,7.684,995.49,3.458,448.0,0.55,25.95,1.451
NBFC036,Middle Layer,FY21Q4,2021-03-31,Microfinance,9716.57,11.303,1098.26,5.086,494.18,0.55,25.69,1.765
NBFC036,Middle Layer,FY21Q4,2021-03-31,Retail (Gold),8097.14,2.014,163.08,0.906,73.36,0.55,24.44,1.802
NBFC036,Middle Layer,FY21Q4,2021-03-31,Retail (Housing),11335.99,3.039,344.5,1.368,155.08,0.55,26.05,1.823
NBFC036,Middle Layer,FY21Q4,2021-03-31,Retail (Personal/Unsecured),11335.99,9.811,1112.17,4.415,500.48,0.55,25.42,1.926
NBFC036,Middle Layer,FY21Q4,2021-03-31,Retail (Vehicle),12955.42,5.803,751.8,2.611,338.27,0.55,23.62,1.799
NBFC036,Middle Layer,FY21Q4,2021-03-31,Wholesale/Corporate,8097.14,6.746,546.23,3.036,245.83,0.55,22.51,0.998
NBFC036,Middle Layer,FY22Q2,2021-09-30,Infrastructure,6841.9,5.034,344.42,2.114,144.64,0.58,27.53,1.5735000000000001
NBFC036,Middle Layer,FY22Q2,2021-09-30,MSME,13683.8,7.699,1053.52,3.234,442.53,0.58,26.24,1.328
NBFC036,Middle Layer,FY22Q2,2021-09-30,Microfinance,10262.85,12.279,1260.18,5.157,529.26,0.58,27.59,1.267
NBFC036,Middle Layer,FY22Q2,2021-09-30,Retail (Gold),8552.38,2.063,176.44,0.866,74.06,0.58,27.92,2.103
NBFC036,Middle Layer,FY22Q2,2021-09-30,Retail (Housing),11973.33,3.023,361.95,1.27,152.06,0.58,26.91,1.23
NBFC036,Middle Layer,FY22Q2,2021-09-30,Retail (Personal/Unsecured),11973.33,10.124,1212.18,4.211,504.2,0.584,25.37,1.541
NBFC036,Middle Layer,FY22Q2,2021-09-30,Retail (Vehicle),13683.8,5.818,796.12,2.444,334.43,0.58,27.84,1.513
NBFC036,Middle Layer,FY22Q2,2021-09-30,Wholesale/Corporate,8552.38,6.435,550.35,2.703,231.17,0.58,26.25,1.107
NBFC036,Middle Layer,FY22Q4,2022-03-31,Infrastructure,7207.61,4.472,322.32,1.744,125.7,0.61,23.75,1.197
NBFC036,Middle Layer,FY22Q4,2022-03-31,MSME,14415.23,6.554,944.77,2.556,368.45,0.61,27.48,2.184
NBFC036,Middle Layer,FY22Q4,2022-03-31,Microfinance,10811.42,11.112,1201.36,4.334,468.57,0.61,27.08,1.948
NBFC036,Middle Layer,FY22Q4,2022-03-31,Retail (Gold),9009.52,1.776,160.01,0.693,62.44,0.61,25.94,1.976
NBFC036,Middle Layer,FY22Q4,2022-03-31,Retail (Housing),12613.33,2.918,368.06,1.138,143.54,0.61,25.93,1.362
NBFC036,Middle Layer,FY22Q4,2022-03-31,Retail (Personal/Unsecured),12613.33,9.102,1148.07,3.55,447.77,0.61,26.72,1.768
NBFC036,Middle Layer,FY22Q4,2022-03-31,Wholesale/Corporate,9009.52,6.15,554.09,2.333,210.19,0.621,28.11,2.11
NBFC036,Middle Layer,FY23Q2,2022-09-30,Infrastructure,7801.9,3.927,306.38,1.414,110.32,0.64,26.52,2.107
NBFC036,Middle Layer,FY23Q2,2022-09-30,MSME,15603.8,5.757,898.31,2.073,323.47,0.64,27.78,2.467
NBFC036,Middle Layer,FY23Q2,2022-09-30,Microfinance,11702.85,9.846,1152.26,3.545,414.87,0.64,24.79,2.682
NBFC036,Middle Layer,FY23Q2,2022-09-30,Retail (Gold),9752.38,1.585,154.58,0.571,55.69,0.64,27.08,2.516
NBFC036,Middle Layer,FY23Q2,2022-09-30,Retail (Housing),13653.33,2.409,328.91,0.896,122.33,0.628,29.47,1.644
NBFC036,Middle Layer,FY23Q2,2022-09-30,Retail (Personal/Unsecured),13653.33,7.724,1054.58,2.781,379.7,0.64,29.56,2.479
NBFC036,Middle Layer,FY23Q2,2022-09-30,Retail (Vehicle),15603.8,4.803,749.45,1.729,269.79,0.64,30.32,1.66
NBFC036,Middle Layer,FY23Q2,2022-09-30,Wholesale/Corporate,9752.38,4.938,481.57,1.778,173.4,0.64,26.2,1.972
NBFC036,Middle Layer,FY23Q4,2023-03-31,Infrastructure,8426.66,3.121,263.0,1.03,86.79,0.67,29.6,2.746
NBFC036,Middle Layer,FY23Q4,2023-03-31,MSME,16853.32,4.392,740.2,1.449,244.2,0.67,30.17,2.877
NBFC036,Middle Layer,FY23Q4,2023-03-31,Microfinance,12639.99,7.664,968.73,2.529,319.67,0.67,27.67,2.667
NBFC036,Middle Layer,FY23Q4,2023-03-31,Retail (Gold),10533.33,1.22,128.51,0.403,42.45,0.67,27.81,2.986
NBFC036,Middle Layer,FY23Q4,2023-03-31,Retail (Housing),14746.66,1.855,273.55,0.612,90.25,0.67,28.42,3.106
NBFC036,Middle Layer,FY23Q4,2023-03-31,Retail (Personal/Unsecured),14746.66,5.98,881.85,1.973,290.95,0.67,27.9,3.465
NBFC036,Middle Layer,FY23Q4,2023-03-31,Retail (Vehicle),16853.32,3.8,640.43,1.254,211.34,0.67,26.11,2.547
NBFC036,Middle Layer,FY23Q4,2023-03-31,Wholesale/Corporate,10533.33,4.199,442.29,1.386,145.99,0.67,26.08,2.758
NBFC036,Middle Layer,FY24Q2,2023-09-30,Infrastructure,9188.57,3.158,290.18,0.947,87.02,0.7,29.08,3.523
NBFC036,Middle Layer,FY24Q2,2023-09-30,MSME,18377.13,4.498,826.6,1.349,247.91,0.7,28.68,3.46
NBFC036,Middle Layer,FY24Q2,2023-09-30,Microfinance,13782.85,6.797,936.82,2.039,281.03,0.7,29.08,3.216
NBFC036,Middle Layer,FY24Q2,2023-09-30,Retail (Gold),11485.71,1.139,130.82,0.342,39.28,0.7,26.43,2.99
NBFC036,Middle Layer,FY24Q2,2023-09-30,Retail (Housing),16079.99,1.801,289.6,0.54,86.83,0.7,24.78,3.692
NBFC036,Middle Layer,FY24Q2,2023-09-30,Retail (Personal/Unsecured),16079.99,5.822,936.18,1.747,280.92,0.7,26.52,3.493
NBFC036,Middle Layer,FY24Q2,2023-09-30,Retail (Vehicle),18377.13,3.46,635.85,1.038,190.75,0.7,25.53,3.119
NBFC036,Middle Layer,FY24Q2,2023-09-30,Wholesale/Corporate,11485.71,3.697,424.63,1.109,127.38,0.7,26.96,3.277
NBFC036,Middle Layer,FY24Q4,2024-03-31,Infrastructure,10239.99,2.027,207.56,0.547,56.01,0.73,24.3,3.388
NBFC036,Middle Layer,FY24Q4,2024-03-31,MSME,20479.99,2.975,609.28,0.803,164.45,0.73,29.52,3.882
NBFC036,Middle Layer,FY24Q4,2024-03-31,Microfinance,15359.99,4.683,719.31,1.264,194.15,0.73,24.39,3.073
NBFC036,Middle Layer,FY24Q4,2024-03-31,Retail (Gold),12799.99,0.776,99.33,0.21,26.88,0.729,25.21,3.663
NBFC036,Middle Layer,FY24Q4,2024-03-31,Retail (Housing),17919.99,1.156,207.16,0.312,55.91,0.73,25.42,3.79
NBFC036,Middle Layer,FY24Q4,2024-03-31,Retail (Personal/Unsecured),17919.99,3.826,685.62,1.033,185.11,0.73,27.71,3.519
NBFC036,Middle Layer,FY24Q4,2024-03-31,Retail (Vehicle),20479.99,2.389,489.27,0.645,132.1,0.73,24.49,3.716
NBFC036,Middle Layer,FY24Q4,2024-03-31,Wholesale/Corporate,12799.99,2.461,315.01,0.664,84.99,0.73,26.77,3.683
NBFC036,Middle Layer,FY25Q2,2024-09-30,Infrastructure,10940.95,2.589,283.26,0.621,67.94,0.76,25.18,2.73
NBFC036,Middle Layer,FY25Q2,2024-09-30,MSME,21881.89,3.926,859.08,0.942,206.13,0.76,25.02,2.569
NBFC036,Middle Layer,FY25Q2,2024-09-30,Microfinance,16411.42,6.297,1033.43,1.511,247.98,0.76,27.93,3.49
NBFC036,Middle Layer,FY25Q2,2024-09-30,Retail (Gold),13676.18,1.041,142.37,0.25,34.19,0.76,28.03,2.648
NBFC036,Middle Layer,FY25Q2,2024-09-30,Retail (Housing),19146.66,1.611,308.45,0.387,74.1,0.76,23.7,2.621
NBFC036,Middle Layer,FY25Q2,2024-09-30,Retail (Personal/Unsecured),19146.66,5.413,1036.41,1.299,248.72,0.76,25.73,3.257
NBFC036,Middle Layer,FY25Q2,2024-09-30,Retail (Vehicle),21881.89,3.094,677.03,0.743,162.58,0.76,24.78,2.8885
NBFC036,Middle Layer,FY25Q2,2024-09-30,Wholesale/Corporate,13676.18,3.293,450.36,0.79,108.04,0.76,26.45,3.578
NBFC036,Middle Layer,FY25Q4,2025-03-31,Infrastructure,11641.9,2.402,279.64,0.504,58.68,0.79,26.5,3.071
NBFC036,Middle Layer,FY25Q4,2025-03-31,MSME,23283.8,3.636,846.6,0.764,177.89,0.79,23.66,3.084
NBFC036,Middle Layer,FY25Q4,2025-03-31,Microfinance,17462.85,5.592,976.52,1.174,205.01,0.79,28.12,3.263
NBFC036,Middle Layer,FY25Q4,2025-03-31,Retail (Gold),14552.37,0.917,133.45,0.201,29.25,0.781,25.86,2.479
NBFC036,Middle Layer,FY25Q4,2025-03-31,Retail (Housing),20373.32,1.472,299.9,0.309,62.95,0.79,26.4,3.047
NBFC036,Middle Layer,FY25Q4,2025-03-31,Retail (Personal/Unsecured),20373.32,4.766,970.99,1.001,203.94,0.79,28.1,3.151
NBFC036,Middle Layer,FY25Q4,2025-03-31,Retail (Vehicle),23283.8,2.932,682.68,0.616,143.43,0.79,23.32,3.343
NBFC036,Middle Layer,FY25Q4,2025-03-31,Wholesale/Corporate,14552.37,3.174,461.89,0.667,97.06,0.79,27.54,3.013
NBFC037,Middle Layer,FY21Q4,2021-03-31,Infrastructure,8039.61,4.878,392.17,2.195,176.47,0.55,24.43,1.895
NBFC037,Middle Layer,FY21Q4,2021-03-31,Retail (Gold),10049.51,1.984,199.38,0.863,86.73,0.565,25.13,1.078
NBFC037,Middle Layer,FY21Q4,2021-03-31,Retail (Housing),14069.32,3.103,436.57,1.379,194.02,0.556,22.2,1.928
NBFC037,Middle Layer,FY21Q4,2021-03-31,Retail (Personal/Unsecured),14069.32,9.486,1334.62,4.269,600.62,0.55,25.69,1.937
NBFC037,Middle Layer,FY21Q4,2021-03-31,Retail (Vehicle),16079.22,5.764,926.81,2.594,417.09,0.55,23.78,0.916
NBFC037,Middle Layer,FY21Q4,2021-03-31,Wholesale/Corporate,10049.51,6.267,629.8,2.82,283.4,0.55,23.01,1.757
NBFC037,Middle Layer,FY22Q2,2021-09-30,Infrastructure,8491.61,5.011,425.51,2.105,178.75,0.58,23.45,1.212
NBFC037,Middle Layer,FY22Q2,2021-09-30,MSME,16983.23,7.575,1286.48,3.181,540.24,0.58,28.04,2.097
NBFC037,Middle Layer,FY22Q2,2021-09-30,Microfinance,12737.42,11.858,1510.4,4.98,634.32,0.58,26.65,2.161
NBFC037,Middle Layer,FY22Q2,2021-09-30,Retail (Gold),10614.52,2.064,219.08,0.867,92.03,0.58,23.32,1.126
NBFC037,Middle Layer,FY22Q2,2021-09-30,Retail (Housing),14860.32,3.1,460.67,1.302,193.48,0.58,28.1,1.86
NBFC037,Middle Layer,FY22Q2,2021-09-30,Retail (Personal/Unsecured),14860.32,9.933,1476.08,4.172,619.97,0.58,25.66,2.01
NBFC037,Middle Layer,FY22Q2,2021-09-30,Retail (Vehicle),16983.23,5.902,1002.35,2.479,421.01,0.58,23.5,1.064
NBFC037,Middle Layer,FY22Q2,2021-09-30,Wholesale/Corporate,10614.52,6.35,674.02,2.667,283.09,0.58,27.13,1.952
NBFC037,Middle Layer,FY22Q4,2022-03-31,Infrastructure,8945.51,4.713,421.6,1.838,164.42,0.61,25.98,1.761
NBFC037,Middle Layer,FY22Q4,2022-03-31,MSME,17891.02,6.866,1228.4,2.678,479.12,0.61,29.14,1.994
NBFC037,Middle Layer,FY22Q4,2022-03-31,Microfinance,13418.26,10.459,1403.42,4.079,547.33,0.61,26.91,1.269
NBFC037,Middle Layer,FY22Q4,2022-03-31,Retail (Gold),11181.88,1.786,199.71,0.697,77.94,0.61,25.18,1.582
NBFC037,Middle Layer,FY22Q4,2022-03-31,Retail (Housing),15654.64,2.906,454.92,1.133,177.37,0.61,28.83,1.874
NBFC037,Middle Layer,FY22Q4,2022-03-31,Retail (Personal/Unsecured),15654.64,9.238,1446.18,3.603,564.04,0.61,25.23,1.749
NBFC037,Middle Layer,FY22Q4,2022-03-31,Retail (Vehicle),17891.02,5.625,1006.37,2.194,392.53,0.61,24.39,2.131
NBFC037,Middle Layer,FY22Q4,2022-03-31,Wholesale/Corporate,11181.88,6.047,676.17,2.358,263.67,0.61,26.58,1.79
NBFC037,Middle Layer,FY23Q2,2022-09-30,Infrastructure,9683.09,3.967,384.13,1.428,138.27,0.64,27.56,2.09
NBFC037,Middle Layer,FY23Q2,2022-09-30,MSME,19366.17,5.561,1076.95,2.002,387.71,0.64,26.11,2.641
NBFC037,Middle Layer,FY23Q2,2022-09-30,Microfinance,14524.63,9.896,1437.36,3.563,517.51,0.64,28.46,2.584
NBFC037,Middle Layer,FY23Q2,2022-09-30,Retail (Gold),12103.86,1.531,185.31,0.551,66.69,0.64,29.57,2.686
NBFC037,Middle Layer,FY23Q2,2022-09-30,Retail (Housing),16945.4,2.596,439.9,0.935,158.44,0.64,24.63,2.256
NBFC037,Middle Layer,FY23Q2,2022-09-30,Retail (Personal/Unsecured),16945.4,7.842,1328.86,2.823,478.37,0.64,24.87,2.0785
NBFC037,Middle Layer,FY23Q2,2022-09-30,Retail (Vehicle),19366.17,4.65,900.53,1.674,324.19,0.64,29.77,2.202
NBFC037,Middle Layer,FY23Q4,2023-03-31,Infrastructure,10458.49,3.252,340.11,1.073,112.22,0.67,27.84,3.214
NBFC037,Middle Layer,FY23Q4,2023-03-31,MSME,20916.98,4.696,982.26,1.55,324.21,0.67,28.52,2.9195
NBFC037,Middle Layer,FY23Q4,2023-03-31,Microfinance,15687.73,7.527,1180.82,2.484,389.68,0.67,28.39,2.631
NBFC037,Middle Layer,FY23Q4,2023-03-31,Retail (Gold),13073.11,1.295,169.3,0.427,55.82,0.67,26.11,3.12
NBFC037,Middle Layer,FY23Q4,2023-03-31,Retail (Housing),18302.36,1.979,362.2,0.653,119.51,0.67,30.31,3.243
NBFC037,Middle Layer,FY23Q4,2023-03-31,Retail (Personal/Unsecured),18302.36,5.876,1075.45,1.939,354.88,0.67,27.71,2.438
NBFC037,Middle Layer,FY23Q4,2023-03-31,Retail (Vehicle),20916.98,3.771,788.78,1.244,260.21,0.67,27.84,3.0
NBFC037,Middle Layer,FY23Q4,2023-03-31,Wholesale/Corporate,13073.11,4.142,541.49,1.367,178.71,0.67,28.94,3.341
NBFC037,Middle Layer,FY24Q2,2023-09-30,Infrastructure,11404.1,2.924,333.46,0.877,100.01,0.7,27.71,2.601
NBFC037,Middle Layer,FY24Q2,2023-09-30,MSME,22808.21,4.27,973.91,1.281,292.17,0.7,29.5,3.047
NBFC037,Middle Layer,FY24Q2,2023-09-30,Microfinance,17106.16,7.162,1225.14,2.149,367.61,0.7,24.7,3.258
NBFC037,Middle Layer,FY24Q2,2023-09-30,Retail (Gold),14255.13,1.223,174.34,0.367,52.32,0.7,24.89,3.448
NBFC037,Middle Layer,FY24Q2,2023-09-30,Retail (Housing),19957.18,1.751,349.45,0.525,104.78,0.7,30.25,3.215
NBFC037,Middle Layer,FY24Q2,2023-09-30,Retail (Personal/Unsecured),19957.18,5.613,1120.2,1.684,336.08,0.7,24.73,3.485
NBFC037,Middle Layer,FY24Q2,2023-09-30,Retail (Vehicle),22808.21,3.361,766.58,1.008,229.91,0.7,27.17,2.92
NBFC037,Middle Layer,FY24Q2,2023-09-30,Wholesale/Corporate,14540.23,3.755,545.99,1.126,163.72,0.7,27.81,2.639
NBFC037,Middle Layer,FY24Q4,2024-03-31,Infrastructure,12709.05,1.931,245.41,0.521,66.21,0.73,26.13,2.816
NBFC037,Middle Layer,FY24Q4,2024-03-31,MSME,25418.1,2.772,704.59,0.748,190.13,0.73,24.93,3.197
NBFC037,Middle Layer,FY24Q4,2024-03-31,Microfinance,19063.58,4.563,869.87,1.232,234.86,0.73,26.79,2.871
NBFC037,Middle Layer,FY24Q4,2024-03-31,Retail (Gold),15886.31,0.734,116.61,0.198,31.45,0.73,27.28,3.447
NBFC037,Middle Layer,FY24Q4,2024-03-31,Retail (Housing),22240.84,1.219,271.12,0.326,72.51,0.733,29.29,3.825
NBFC037,Middle Layer,FY24Q4,2024-03-31,Retail (Personal/Unsecured),22240.84,3.714,826.02,1.003,223.08,0.73,28.73,3.554
NBFC037,Middle Layer,FY24Q4,2024-03-31,Retail (Vehicle),25418.1,2.326,591.23,0.628,159.63,0.73,27.82,3.178
NBFC037,Middle Layer,FY24Q4,2024-03-31,Wholesale/Corporate,15886.31,2.579,409.71,0.696,110.57,0.73,27.24,3.125
NBFC037,Middle Layer,FY25Q2,2024-09-30,Infrastructure,13579.02,2.584,350.88,0.62,84.19,0.76,24.36,2.972
NBFC037,Middle Layer,FY25Q2,2024-09-30,MSME,27158.03,3.954,1073.83,0.949,257.73,0.76,26.23,3.293
NBFC037,Middle Layer,FY25Q2,2024-09-30,Microfinance,20368.52,6.374,1298.29,1.53,311.64,0.76,27.06,3.252
NBFC037,Middle Layer,FY25Q2,2024-09-30,Retail (Gold),16973.77,1.095,185.86,0.263,44.64,0.76,23.9,2.863
NBFC037,Middle Layer,FY25Q2,2024-09-30,Retail (Housing),23763.28,1.621,385.2,0.389,92.44,0.76,28.96,3.5
NBFC037,Middle Layer,FY25Q2,2024-09-30,Retail (Personal/Unsecured),23763.28,5.152,1224.28,1.236,293.71,0.76,28.58,3.322
NBFC037,Middle Layer,FY25Q2,2024-09-30,Retail (Vehicle),27158.03,3.285,892.14,0.788,214.01,0.76,23.52,3.224
NBFC037,Middle Layer,FY25Q2,2024-09-30,Wholesale/Corporate,16973.77,3.295,559.29,0.791,134.26,0.76,28.45,2.752
NBFC037,Middle Layer,FY25Q4,2025-03-31,Infrastructure,14448.98,2.364,341.57,0.496,71.67,0.79,28.05,3.299
NBFC037,Middle Layer,FY25Q4,2025-03-31,Microfinance,21673.47,5.78,1252.73,1.214,263.12,0.79,25.18,2.413
NBFC037,Middle Layer,FY25Q4,2025-03-31,Retail (Gold),18061.23,0.996,179.89,0.209,37.75,0.79,25.77,2.8045
NBFC037,Middle Layer,FY25Q4,2025-03-31,Retail (Housing),25285.72,1.507,381.06,0.316,79.9,0.79,26.1,2.673
NBFC037,Middle Layer,FY25Q4,2025-03-31,Retail (Personal/Unsecured),25285.72,4.709,1190.7,0.989,250.08,0.79,26.13,2.706
NBFC037,Middle Layer,FY25Q4,2025-03-31,Retail (Vehicle),28897.96,2.789,805.96,0.586,169.34,0.79,27.34,2.879
NBFC037,Middle Layer,FY25Q4,2025-03-31,Wholesale/Corporate,18061.23,3.005,542.74,0.631,113.97,0.79,24.79,2.351
NBFC038,Middle Layer,FY21Q4,2021-03-31,Infrastructure,4657.46,5.051,235.25,2.232,103.95,0.558,24.43,1.692
NBFC038,Middle Layer,FY21Q4,2021-03-31,MSME,9314.91,7.341,683.81,3.303,307.67,0.55,24.23,1.381
NBFC038,Middle Layer,FY21Q4,2021-03-31,Microfinance,6986.18,11.55,806.9,5.198,363.14,0.55,26.26,1.58
NBFC038,Middle Layer,FY21Q4,2021-03-31,Retail (Gold),5821.82,1.909,111.14,0.859,50.01,0.55,27.67,2.016
NBFC038,Middle Layer,FY21Q4,2021-03-31,Retail (Housing),8150.55,3.093,252.1,1.392,113.46,0.55,24.29,1.55
NBFC038,Middle Layer,FY21Q4,2021-03-31,Retail (Personal/Unsecured),8150.55,10.023,816.93,4.51,367.59,0.55,24.16,1.508
NBFC038,Middle Layer,FY21Q4,2021-03-31,Retail (Vehicle),9314.91,6.127,570.72,2.757,256.81,0.55,23.17,2.097
NBFC038,Middle Layer,FY21Q4,2021-03-31,Wholesale/Corporate,5821.82,6.487,377.66,2.919,169.94,0.55,22.84,1.968
NBFC038,Middle Layer,FY22Q2,2021-09-30,Infrastructure,4919.31,5.214,256.49,2.19,107.73,0.58,23.36,1.72
NBFC038,Middle Layer,FY22Q2,2021-09-30,MSME,9838.61,7.401,728.16,3.108,305.78,0.58,28.19,1.228
NBFC038,Middle Layer,FY22Q2,2021-09-30,Microfinance,7378.96,11.509,849.24,4.834,356.7,0.58,23.6,1.739
NBFC038,Middle Layer,FY22Q2,2021-09-30,Retail (Gold),6149.13,1.971,121.2,0.828,50.91,0.58,25.09,1.352
NBFC038,Middle Layer,FY22Q2,2021-09-30,Retail (Housing),8608.79,3.243,279.18,1.362,117.25,0.58,23.35,1.622
NBFC038,Middle Layer,FY22Q2,2021-09-30,Retail (Personal/Unsecured),8608.79,10.196,877.75,4.282,368.63,0.58,26.94,1.726
NBFC038,Middle Layer,FY22Q2,2021-09-30,Retail (Vehicle),9838.61,6.155,605.57,2.585,254.33,0.58,25.17,1.717
NBFC038,Middle Layer,FY22Q2,2021-09-30,Wholesale/Corporate,6149.13,6.447,396.43,2.708,166.52,0.58,24.53,1.87
NBFC038,Middle Layer,FY22Q4,2022-03-31,Infrastructure,5182.25,4.484,232.37,1.8205,94.34,0.594,29.22,1.259
NBFC038,Middle Layer,FY22Q4,2022-03-31,Microfinance,7773.38,11.181,869.14,4.361,339.0,0.61,29.34,1.196
NBFC038,Middle Layer,FY22Q4,2022-03-31,Retail (Gold),6477.82,1.86,120.49,0.725,46.96,0.61,25.43,1.157
NBFC038,Middle Layer,FY22Q4,2022-03-31,Retail (Housing),9068.95,2.78,252.12,1.084,98.31,0.61,24.37,1.221
NBFC038,Middle Layer,FY22Q4,2022-03-31,Retail (Personal/Unsecured),9068.95,9.062,821.83,3.534,320.5,0.61,29.2,1.243
NBFC038,Middle Layer,FY22Q4,2022-03-31,Retail (Vehicle),10364.51,5.428,562.59,2.117,219.42,0.61,26.19,1.951
NBFC038,Middle Layer,FY22Q4,2022-03-31,Wholesale/Corporate,6477.82,6.002,388.8,2.341,151.65,0.61,23.79,1.552
NBFC038,Middle Layer,FY23Q2,2022-09-30,Infrastructure,5609.54,4.128,231.56,1.486,83.36,0.64,27.490000000000002,2.105
NBFC038,Middle Layer,FY23Q2,2022-09-30,MSME,11219.09,5.882,659.91,2.118,237.62,0.64,24.43,1.786
NBFC038,Middle Layer,FY23Q2,2022-09-30,Microfinance,8414.32,9.537,802.47,3.433,288.86,0.64,28.7,1.596
NBFC038,Middle Layer,FY23Q2,2022-09-30,Retail (Gold),7011.93,1.628,114.15,0.586,41.09,0.64,27.155,1.997
NBFC038,Middle Layer,FY23Q2,2022-09-30,Retail (Housing),9816.7,2.581,253.37,0.929,91.2,0.64,24.99,2.696
NBFC038,Middle Layer,FY23Q2,2022-09-30,Retail (Personal/Unsecured),9816.7,7.594,745.48,2.734,268.39,0.64,27.665,2.431
NBFC038,Middle Layer,FY23Q2,2022-09-30,Retail (Vehicle),11219.09,4.534,508.67,1.632,183.1,0.64,29.18,2.238
NBFC038,Middle Layer,FY23Q2,2022-09-30,Wholesale/Corporate,7011.93,5.075,355.86,1.827,128.11,0.64,29.45,2.383
NBFC038,Middle Layer,FY23Q4,2023-03-31,Infrastructure,6058.75,3.184,192.91,1.051,63.68,0.67,30.02,3.021
NBFC038,Middle Layer,FY23Q4,2023-03-31,MSME,12117.49,4.359,528.2,1.438,174.25,0.67,28.61,2.931
NBFC038,Middle Layer,FY23Q4,2023-03-31,Microfinance,9088.12,7.229,656.98,2.386,216.84,0.67,28.33,2.665
NBFC038,Middle Layer,FY23Q4,2023-03-31,Retail (Gold),7573.43,1.268,96.03,0.418,31.66,0.67,27.9,2.358
NBFC038,Middle Layer,FY23Q4,2023-03-31,Retail (Housing),10602.81,1.859,197.11,0.613,65.0,0.67,30.12,2.851
NBFC038,Middle Layer,FY23Q4,2023-03-31,Retail (Personal/Unsecured),10602.81,6.239,661.51,2.059,218.31,0.67,26.53,2.923
NBFC038,Middle Layer,FY23Q4,2023-03-31,Retail (Vehicle),12117.49,3.544,429.44,1.17,141.77,0.67,26.75,2.733
NBFC038,Middle Layer,FY23Q4,2023-03-31,Wholesale/Corporate,7573.43,3.889,294.53,1.283,97.17,0.67,28.32,2.506
NBFC038,Middle Layer,FY24Q2,2023-09-30,Infrastructure,6606.55,3.062,202.29,0.919,60.71,0.7,25.77,3.517
NBFC038,Middle Layer,FY24Q2,2023-09-30,MSME,13213.11,4.228,558.65,1.268,167.54,0.7,27.07,2.746
NBFC038,Middle Layer,FY24Q2,2023-09-30,Microfinance,9909.83,6.849,678.72,2.055,203.65,0.7,25.27,2.979
NBFC038,Middle Layer,FY24Q2,2023-09-30,Retail (Gold),8258.19,1.215,100.34,0.364,30.06,0.7,27.78,3.312
NBFC038,Middle Layer,FY24Q2,2023-09-30,Retail (Housing),11561.47,1.754,202.79,0.526,60.81,0.7,29.48,2.975
NBFC038,Middle Layer,FY24Q2,2023-09-30,Retail (Personal/Unsecured),11561.47,5.902,682.36,1.771,204.75,0.7,26.57,3.125
